Name,Speed,Module,First Word Latency,CAS Latency,Price Per GB,Color,Rating,Review Count,Price
Corsair Dominator Platinum 16 GB,DDR3-2666,2 x 8GB,8.252 ns,11,,Black / Silver,0,0,0
Corsair Dominator Platinum 16 GB,DDR3-2400,4 x 4GB,7.5 ns,9,,Black / Silver,5,1,0
Corsair Dominator Platinum 16 GB,DDR3-2800,4 x 4GB,8.571 ns,12,,Black / Silver,0,0,0
Corsair Dominator Platinum 8 GB,DDR3-2933,2 x 4GB,8.183 ns,12,,Black / Silver,0,0,0
Crucial CT2KIT12872BA1067 2 GB,DDR3-1066,2 x 1GB,13.133 ns,7,,Black / Green,0,0,0
Mushkin 976644A 8 GB,DDR3-1066,2 x 4GB,13.133 ns,7,,Black / Green,0,0,0
Mushkin Proline 12 GB,DDR3-1333,3 x 4GB,13.503 ns,9,,Black / Green,0,0,0
Patriot Mac 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Blue,0,0,0
Patriot Signature Apple Line 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,$7.244,Black / Green,0,0,$57.95
VisionTek 900642 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,$4.769,Black,0,0,$38.15
Corsair Vengeance Pro 8 GB,DDR3-2666,2 x 4GB,9.002 ns,12,,Black / Red,0,0,0
GeIL EVO VELOCE 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Red / Silver,0,0,0
GeIL EVO VELOCE 4 GB,DDR3-1600,1 x 4GB,13.75 ns,11,,White,0,0,0
GeIL Green 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Green / Black,0,0,0
Mushkin Essentials 32 GB,DDR3-1866,4 x 8GB,13.934 ns,13,,Black / Green,0,0,0
Mushkin Proline 16 GB,DDR3-1866,4 x 4GB,13.934 ns,13,,Black / Green,0,0,0
Mushkin Proline 32 GB,DDR3-1866,4 x 8GB,13.934 ns,13,,Black / Green,0,0,0
Mushkin Essentials 8 GB,DDR3-1866,2 x 4GB,13.934 ns,13,,Black / Green,0,0,0
Mushkin Essentials 16 GB,DDR3-1866,2 x 8GB,13.934 ns,13,,Black / Green,0,0,0
Mushkin Proline 8 GB,DDR3-1866,2 x 4GB,13.934 ns,13,,Black / Green,0,0,0
Patriot Signature 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,,Black / Green,0,0,0
Patriot Signature 2 GB,DDR3-1600,1 x 2GB,13.75 ns,11,,Black / Green,0,0,0
Patriot Viper 3 Black 16 GB,DDR3-1600,2 x 8GB,12.5 ns,10,,Black / Silver,5,1,0
Patriot Viper 3 Low Profile Blue 16 GB,DDR3-1600,2 x 8GB,12.5 ns,10,,Black / Blue,5,1,0
Patriot Viper 3 Low Profile Red 16 GB,DDR3-1600,2 x 8GB,12.5 ns,10,,Black / Red,0,0,0
Patriot Viper 3 Low Profile Black 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,,Black / Silver,4,1,0
Patriot Viper 3 Low Profile Blue 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,,Black / Blue,0,0,0
Patriot Viper 3 Low Profile Blue 16 GB,DDR3-1866,2 x 8GB,10.718 ns,10,,Black / Blue,5,1,0
Patriot Viper 3 Low Profile Black 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black / Silver,0,0,0
Patriot Viper 3 Low Profile Blue 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black / Blue,0,0,0
Patriot Viper 3 Low Profile Black 32 GB,DDR3-1600,4 x 8GB,12.5 ns,10,,Black / Silver,0,0,0
Patriot Viper 3 Low Profile Blue 32 GB,DDR3-1600,4 x 8GB,12.5 ns,10,,Black / Blue,0,0,0
Patriot Viper 3 Low Profile Red 32 GB,DDR3-1600,4 x 8GB,12.5 ns,10,,Black / Red,0,0,0
Patriot Viper 3 Low Profile Black 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / Silver,0,0,0
Patriot Viper 3 Low Profile Blue 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / Blue,0,0,0
Patriot Viper 3 Low Profile Red 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / Red,0,0,0
Patriot Viper 3 Low Profile Black 32 GB,DDR3-1866,4 x 8GB,10.718 ns,10,,Black / Silver,0,0,0
Patriot Viper 3 Low Profile Blue 32 GB,DDR3-1866,4 x 8GB,10.718 ns,10,,Black / Blue,0,0,0
Patriot Viper 3 Low Profile Red 32 GB,DDR3-1866,4 x 8GB,10.718 ns,10,,Black / Red,0,0,0
Patriot Viper 3 Low Profile Black 32 GB,DDR3-2133,4 x 8GB,10.314 ns,11,,Black / Silver,0,0,0
Patriot Viper 3 Low Profile Red 32 GB,DDR3-2133,4 x 8GB,10.314 ns,11,,Black / Red,0,0,0
Patriot Viper 3 Low Profile Black 8 GB,DDR3-1600,2 x 4GB,12.5 ns,10,,Black / Silver,0,0,0
Patriot Viper 3 Low Profile Blue 8 GB,DDR3-1600,2 x 4GB,12.5 ns,10,,Black / Blue,0,0,0
Patriot Viper 3 Low Profile Black 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,$9.614,Black / Silver,0,0,$76.91
Patriot Viper 3 Low Profile Blue 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Black / Blue,5,1,0
Patriot Viper 3 Low Profile Black 8 GB,DDR3-1866,2 x 4GB,10.718 ns,10,,Black / Silver,0,0,0
Patriot Viper 3 Low Profile Blue 8 GB,DDR3-1866,2 x 4GB,10.718 ns,10,,Black / Blue,0,0,0
Patriot Viper 3 Low Profile Red 8 GB,DDR3-1866,2 x 4GB,10.718 ns,10,,Black / Red,4.5,3,0
Patriot Viper 3 Low Profile Black 8 GB,DDR3-1866,2 x 4GB,9.646 ns,9,$11.143,Black / Silver,0,0,$89.14
Patriot Viper 3 Red 8 GB,DDR3-1866,2 x 4GB,9.646 ns,9,$12.785,Black / Red,0,0,$102.28
Patriot Viper 3 Low Profile Red 8 GB,DDR3-2133,2 x 4GB,10.314 ns,11,,Black / Red,4,1,0
Mushkin 977136A 16 GB,DDR3-1866,2 x 8GB,13.934 ns,13,,Black / Green,0,0,0
ADATA XPG V2 8 GB,DDR3-1866,2 x 4GB,10.718 ns,10,,Black / Silver,0,0,0
ADATA XPG V2 16 GB,DDR3-1866,2 x 8GB,10.718 ns,10,,Gold,5,1,0
ADATA XPG V2 16 GB,DDR3-1866,2 x 8GB,10.718 ns,10,,Black / Silver,5,1,0
Kingston KHX18C10K2/16 16 GB,DDR3-1866,2 x 8GB,10.718 ns,10,,Blue / Silver,5,1,0
Kingston KHX18C10K2/8 8 GB,DDR3-1866,2 x 4GB,10.718 ns,10,,Blue / Silver,4.5,4,0
Kingston Beast 16 GB,DDR3-1866,4 x 4GB,10.718 ns,10,,Black,0,0,0
Kingston KHX18LS11P1K2/16 16 GB,DDR3-1866,2 x 8GB,11.79 ns,11,,Silver,0,0,0
Kingston KHX18LS11P1K2/8 8 GB,DDR3-1866,2 x 4GB,11.79 ns,11,,Silver,0,0,0
Mushkin Essentials 8 GB,DDR3-1866,2 x 4GB,13.934 ns,13,,Black / Green,0,0,0
Mushkin Essentials 16 GB,DDR3-1866,2 x 8GB,13.934 ns,13,,Black / Blue,0,0,0
Patriot Signature 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Black / Green,0,0,0
Patriot Signature Line 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Blue / Silver,5,2,0
Patriot Viper 3 Low Profile Red 16 GB,DDR3-1866,2 x 8GB,10.718 ns,10,,Black / Red,5,1,0
Patriot Viper 3 Low Profile Red 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black / Red,5,2,0
Patriot Viper 3 Low Profile Blue 32 GB,DDR3-2133,4 x 8GB,10.314 ns,11,,Black / Blue,0,0,0
ADATA Premier 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Green,0,0,0
Kingston KAS-N3CL/8G 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,,Black / Green,0,0,0
Kingston KHX18C10/4 4 GB,DDR3-1866,1 x 4GB,10.718 ns,10,,Blue / Silver,0,0,0
Corsair Dominator Platinum 16 GB,DDR3-1600,4 x 4GB,11.25 ns,9,,Black / Silver,5,1,0
Corsair Dominator Platinum 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Black / Silver,0,0,0
Corsair Dominator Platinum 8 GB,DDR3-2133,2 x 4GB,8.439 ns,9,,Black / Silver,5,1,0
Patriot PX34G1333C9 Bundle 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Silver,0,0,0
Corsair Vengeance Pro 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Black / Red,0,0,0
Mushkin 976605 8 GB,DDR2-667,2 x 4GB,14.993 ns,5,,Blue / Silver,0,0,0
VisionTek 900471 4 GB,DDR2-800,2 x 2GB,12.5 ns,5,,Black / Green,0,0,0
Patriot PXD38G1600C10K 8 GB,DDR3-1600,2 x 4GB,12.5 ns,10,,Black / Silver,4,1,0
Crucial BLE4KIT4G3D1608DE1TX0 16 GB,DDR3-1600,4 x 4GB,10 ns,8,,Black,0,0,0
Corsair Vengeance Pro 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Black / Red,0,0,0
GeIL EVO POTENZA 8 GB,DDR3-1600,1 x 8GB,11.25 ns,9,,Black / Red,0,0,0
Kingston HyperX Fury 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Blue / Silver,4,1,0
Kingston HyperX Fury 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Black / Silver,0,0,0
Kingston HyperX Fury 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Red / Silver,5,1,0
Kingston HyperX Fury 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Red / Silver,5,1,0
Kingston HyperX Fury 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Red / Silver,0,0,0
Kingston HyperX Fury 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,White / Silver,5,1,0
Kingston HyperX Fury 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,White / Silver,0,0,0
Kingston HyperX Fury 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,White / Silver,5,1,0
Kingston HyperX Fury 4 GB,DDR3-1600,1 x 4GB,12.5 ns,10,,Black / Silver,5,2,0
Kingston HyperX Fury 4 GB,DDR3-1600,1 x 4GB,12.5 ns,10,,White / Silver,0,0,0
Kingston HyperX Fury 16 GB,DDR3-1600,2 x 8GB,12.5 ns,10,,White / Silver,5,5,0
Kingston HyperX Fury 4 GB,DDR3-1866,1 x 4GB,10.718 ns,10,,Blue / Silver,5,3,0
Kingston HyperX Fury 8 GB,DDR3-1866,1 x 8GB,10.718 ns,10,,Black / Silver,4.5,17,0
Kingston HyperX Fury 4 GB,DDR3-1866,1 x 4GB,10.718 ns,10,,Red / Silver,4.5,7,0
Kingston HyperX Fury 8 GB,DDR3-1866,1 x 8GB,10.718 ns,10,,White / Silver,5,5,0
Corsair Vengeance LP 8 GB,DDR3-2133,2 x 4GB,8.439 ns,9,,Black / Green,4,1,0
G.Skill F3-1333C9D-8GSA 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black,0,0,0
G.Skill Ripjaws 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black / Red,0,0,0
G.Skill Ripjaws 8 GB,DDR3-2133,1 x 8GB,10.314 ns,11,,Black / Red,0,0,0
Wintec Value 16 GB,DDR3-1600,2 x 8GB,13.75 ns,11,,Black / Green,0,0,0
ADATA Premier 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,,Black / Green,0,0,0
ADATA XPG Gaming 4 GB,DDR3-1333,2 x 2GB,13.503 ns,9,,Black / Silver,0,0,0
Corsair XMS3 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Silver,5,1,0
Crucial Ballistix Tactical 32 GB,DDR3-1600,4 x 8GB,10 ns,8,,Black / Yellow,0,0,0
AMD Radeon R3 Value 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Black / Red,0,0,0
AMD Radeon R3 Value 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Black / Red,0,0,0
AMD Radeon R5 Entertainment 4 GB,DDR3-1600,1 x 4GB,13.75 ns,11,,Black / Red,5,1,0
AMD Radeon R3 Value 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Black / Red,0,0,0
AMD Radeon R3 Value 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Red,0,0,0
AMD Radeon R5 Entertainment 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,,Black / Red,3,1,0
Mushkin Redline 16 GB,DDR3-1600,4 x 4GB,8.75 ns,7,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-1600,4 x 4GB,8.75 ns,7,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-1866,4 x 4GB,8.574 ns,8,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-1866,4 x 4GB,8.574 ns,8,,Red / Silver,0,0,0
Mushkin Redline 8 GB,DDR3-1600,2 x 4GB,8.75 ns,7,,Red / Silver,0,0,0
Mushkin Redline 8 GB,DDR3-1600,2 x 4GB,8.75 ns,7,,Red / Silver,0,0,0
Mushkin Redline 8 GB,DDR3-1866,2 x 4GB,8.574 ns,8,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Red / Silver,0,0,0
Mushkin Redline 8 GB,DDR3-2133,2 x 4GB,8.439 ns,9,,Red / Silver,0,0,0
Mushkin Redline 8 GB,DDR3-2133,2 x 4GB,8.439 ns,9,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-1600,2 x 8GB,8.75 ns,7,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-1600,2 x 8GB,8.75 ns,7,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-1866,2 x 8GB,8.574 ns,8,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-1866,2 x 8GB,8.574 ns,8,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-2133,2 x 8GB,8.439 ns,9,,Red / Silver,0,0,0
Mushkin Redline 16 GB,DDR3-2133,2 x 8GB,8.439 ns,9,,Red / Silver,0,0,0
Crucial CT51264BA1339J 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Black / Green,4.5,4,0
Kingston KVR16R11S4K4/32 32 GB,DDR3-1600,4 x 8GB,13.75 ns,11,,Black / Green,0,0,0
PNY MD16384KD3-1866-X9 16 GB,DDR3-1866,2 x 8GB,9.646 ns,9,,Black / Silver,5,1,0
PNY MD4096SD3-1600-X9 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black / Silver,3.5,2,0
PNY MN4096SD3-1600-LV 4 GB,DDR3-1600,1 x 4GB,13.75 ns,11,,Black / Green,0,0,0
PNY MN8192SD3-1600-LV 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,,Black / Green,0,0,0
V7 V73T2GNZBII 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,,Black / Green,0,0,0
V7 V73T8GNAJKI 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,,Black / Green,0,0,0
AMD R5 Entertainment 4 GB,DDR3-1600,1 x 4GB,13.75 ns,11,,Black / Red,0,0,0
AMD R5 Entertainment 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,,Black / Red,0,0,0
AMD R5 Entertainment 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,,Black / Red,0,0,0
Corsair CMSO2GX3M1C1600C11 2 GB,DDR3-1600,1 x 2GB,13.75 ns,11,,Black / Green,0,0,0
Crucial CT2KIT51264BF1339J 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black / Green,0,0,0
PNY MD32768K4D3-1600-X9 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / White,0,0,0
PNY MN16384KD3-1600-LV 16 GB,DDR3-1600,2 x 8GB,13.75 ns,11,,Black / Green,0,0,0
PNY MN8192KD3-1600-LV 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,,Black / Green,0,0,0
G.Skill Ripjaws 32 GB,DDR3-1333,4 x 8GB,13.503 ns,9,,Black / Red,0,0,0
G.Skill Ripjaws 32 GB,DDR3-1866,4 x 8GB,10.718 ns,10,,Black / Red,0,0,0
G.Skill Ripjaws 32 GB,DDR3-1866,4 x 8GB,11.79 ns,11,,Black / Red,0,0,0
G.Skill Ripjaws 32 GB,DDR3-2133,4 x 8GB,10.314 ns,11,,Black / Red,0,0,0
TEAMGROUP Xtreem 16 GB,DDR3-2666,2 x 8GB,8.252 ns,11,,Blue / White,0,0,0
Kingston KHX18C10K4/16 16 GB,DDR3-1866,4 x 4GB,10.718 ns,10,,Blue / Silver,0,0,0
Corsair Vengeance LPX 16 GB,DDR4-2800,4 x 4GB,10.714 ns,15,,Black / Red,0,0,0
G.Skill Ripjaws 16 GB,DDR4-2133,4 x 4GB,14.065 ns,15,,Black / Red,4,2,0
G.Skill Ripjaws 16 GB,DDR4-2133,4 x 4GB,14.065 ns,15,,Blue,5,1,0
G.Skill Ripjaws 16 GB,DDR4-2400,4 x 4GB,12.5 ns,15,,Black / Red,5,1,0
G.Skill Value 32 GB,DDR4-2400,4 x 8GB,12.5 ns,15,,Black,0,0,0
ADATA XPG Z1 16 GB,DDR4-2133,4 x 4GB,12.189 ns,13,,Red / Black,0,0,0
ADATA XPG Z1 16 GB,DDR4-2133,4 x 4GB,14.065 ns,15,,Red / Black,0,0,0
ADATA XPG Z1 32 GB,DDR4-2133,4 x 8GB,14.065 ns,15,,Red / Black,0,0,0
Mushkin Redline 32 GB,DDR3-1600,4 x 8GB,8.75 ns,7,,Red / White,0,0,0
Mushkin Redline 32 GB,DDR3-1600,4 x 8GB,8.75 ns,7,,Red / White,0,0,0
Mushkin Redline 32 GB,DDR3-1866,4 x 8GB,8.574 ns,8,,Red / White,0,0,0
Mushkin Redline 32 GB,DDR3-1866,4 x 8GB,8.574 ns,8,,Red / White,0,0,0
Mushkin Redline 32 GB,DDR3-2133,4 x 8GB,8.439 ns,9,,Red / White,0,0,0
G.Skill Ripjaws 4 16 GB,DDR4-3200,4 x 4GB,10 ns,16,,Black,0,0,0
G.Skill Ripjaws 4 16 GB,DDR4-3300,4 x 4GB,9.697 ns,16,,Black,0,0,0
G.Skill Ripjaws 4 16 GB,DDR4-3333,4 x 4GB,9.601 ns,16,,Black,0,0,0
Kingston HyperX Savage 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black / Red,0,0,0
Kingston HyperX Savage 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / Red,0,0,0
Kingston HyperX Savage 4 GB,DDR3-1866,1 x 4GB,9.646 ns,9,$11.643,Black / Red,0,0,$46.57
Kingston HyperX Savage 4 GB,DDR3-2133,1 x 4GB,10.314 ns,11,,Black / Red,5,1,0
Kingston HyperX Savage 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black / Red,5,1,0
Kingston HyperX Savage 8 GB,DDR3-2400,2 x 4GB,9.167 ns,11,,Black / Red,5,3,0
Transcend JM1333KSN-2G 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,,Black / Green,0,0,0
Mushkin Blackline 8 GB,DDR3-1600,1 x 8GB,11.25 ns,9,,Black / Gray,0,0,0
Mushkin Blackline 4 GB,DDR3-1600,1 x 4GB,11.25 ns,9,,Black / Green,0,0,0
Kingston HyperX Savage 16 GB,DDR3-1866,2 x 8GB,9.646 ns,9,,Black / Red,4.5,6,0
Kingston HyperX Savage 32 GB,DDR3-2133,4 x 8GB,10.314 ns,11,,Black / Red,0,0,0
Mushkin Blackline 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Black,0,0,0
Mushkin Blackline 16 GB,DDR3-1600,2 x 8GB,11.25 ns,9,,Black / Blue,0,0,0
Mushkin Redline 32 GB,DDR3-2133,4 x 8GB,8.439 ns,9,,Red,0,0,0
Mushkin Proline 16 GB,DDR3-1866,2 x 8GB,13.934 ns,13,,Black / Green,0,0,0
Corsair Dominator Platinum 8 GB,DDR3-3000,2 x 4GB,8 ns,12,,Black / Silver,0,0,0
Kingston HyperX Predator 8 GB,DDR3-1866,2 x 4GB,9.646 ns,9,,Black / Blue,0,0,0
Kingston HyperX Predator 16 GB,DDR3-1866,4 x 4GB,9.646 ns,9,,Black / Blue,0,0,0
Kingston HyperX Beast 8 GB,DDR3-1866,2 x 4GB,9.646 ns,9,,Black / Blue,4,2,0
Kingston HyperX Beast 64 GB,DDR3-2133,8 x 8GB,10.314 ns,11,,Black,0,0,0
Kingston HyperX Beast 16 GB,DDR3-1866,4 x 4GB,9.646 ns,9,,Black,5,1,0
Kingston HyperX Predator 16 GB,DDR3-2133,2 x 8GB,10.314 ns,11,,Black / Blue,5,1,0
Kingston HyperX Beast 8 GB,DDR3-2133,2 x 4GB,10.314 ns,11,,Black,0,0,0
Kingston HyperX Beast 32 GB,DDR3-2133,4 x 8GB,10.314 ns,11,,Black,0,0,0
Kingston HyperX Predator 8 GB,DDR3-2400,2 x 4GB,9.167 ns,11,,Black / Blue,5,2,0
Kingston HyperX Beast 16 GB,DDR3-2400,4 x 4GB,9.167 ns,11,,Black,0,0,0
Kingston HyperX Beast 32 GB,DDR3-2400,4 x 8GB,9.167 ns,11,,Black,0,0,0
Mushkin Proline 32 GB,DDR3-1866,4 x 8GB,13.934 ns,13,,Black / Green,4,1,0
Mushkin Proline 16 GB,DDR3-1866,2 x 8GB,13.934 ns,13,,Black / Green,0,0,0
TEAMGROUP Dark 8 GB,DDR3-1600,1 x 8GB,11.25 ns,9,,Black / Green,5,3,0
TEAMGROUP Elite 4 GB,DDR3-1333,1 x 4GB,13.503 ns,9,,Black / Green,5,3,0
TEAMGROUP TSD316G1333C9DC-E 16 GB,DDR3-1333,2 x 8GB,13.503 ns,9,,Black / Green,0,0,0
TEAMGROUP TSD316G1600C11DC-E 16 GB,DDR3-1600,2 x 8GB,13.75 ns,11,,Black / Green,0,0,0
TEAMGROUP Elite 4 GB,DDR3-1066,1 x 4GB,13.133 ns,7,,Black / Green,0,0,0
TEAMGROUP TSD34096M1333C9DC-E 4 GB,DDR3-1333,2 x 2GB,13.503 ns,9,,Black / Green,0,0,0
TEAMGROUP TSD38192M1066C7DC-E 8 GB,DDR3-1066,2 x 4GB,13.133 ns,7,,Black / Green,0,0,0
TEAMGROUP TSD38192M1333C9DC-E 8 GB,DDR3-1333,2 x 4GB,13.503 ns,9,,Black,0,0,0
TEAMGROUP TSD38192M1333C9-E 8 GB,DDR3-1333,1 x 8GB,13.503 ns,9,,Black / Green,0,0,0
TEAMGROUP TSD38192M1600C11DC-E 8 GB,DDR3-1600,2 x 4GB,13.75 ns,11,,Black / Green,0,0,0
TEAMGROUP TSD38192M1600C11-E 8 GB,DDR3-1600,1 x 8GB,13.75 ns,11,,Black / Green,0,0,0
TEAMGROUP Dark 8 GB,DDR3-1600,1 x 8GB,11.25 ns,9,,Red / Blue,0,0,0
TEAMGROUP Vulcan 16 GB,DDR3-1600,2 x 8GB,12.5 ns,10,,Yellow,0,0,0
TEAMGROUP Vulcan 16 GB,DDR3-2400,2 x 8GB,9.167 ns,11,,Orange,0,0,0
TEAMGROUP Elite Plus 2 GB,DDR3-1333,1 x 2GB,13.503 ns,9,,Black / Gold,0,0,0
Crucial Ballistix Tactical 8 GB,DDR3-1600,1 x 8GB,10 ns,8,,Black / Silver,5,1,0
Crucial CT16G4VFD4213 16 GB,DDR4-2133,1 x 16GB,14.065 ns,15,$8.112,Black / Green,0,0,$129.79
Crucial CT2K8G4VFS4213 16 GB,DDR4-2133,2 x 8GB,14.065 ns,15,,Black / Green,0,0,0
Crucial CT3KIT25664BA160B 6 GB,DDR3-1600,3 x 2GB,13.75 ns,11,,Black / Green,0,0,0
GeIL GPR416GB2800C16QC 16 GB,DDR4-2800,4 x 4GB,10.714 ns,15,,Black / Red,0,0,0
GeIL GPR432GB2133C15QC 32 GB,DDR4-2133,4 x 8GB,14.065 ns,15,,Black / Red,0,0,0
GeIL GPR432GB2666C15QC 32 GB,DDR4-2666,4 x 8GB,11.253 ns,15,,Black / Red,0,0,0
GeIL GPR432GB2800C16QC 32 GB,DDR4-2800,4 x 8GB,10.714 ns,15,,Black / Red,0,0,0
G.Skill Ripjaws 32 GB,DDR3-1600,4 x 8GB,13.75 ns,11,,Black / Red,0,0,0
G.Skill Trident X 8 GB,DDR3-3100,2 x 4GB,7.742 ns,12,,Black / Red,0,0,0
Kingston Impact Black 8 GB,DDR3-1600,1 x 8GB,11.25 ns,9,,Black,0,0,0
Kingston Impact Black 8 GB,DDR3-1600,2 x 4GB,11.25 ns,9,,Black,0,0,0
Kingston Impact Black 8 GB,DDR3-1866,2 x 4GB,10.718 ns,10,,Black,0,0,0
Kingston Impact Black 8 GB,DDR3-2133,2 x 4GB,10.314 ns,11,,Black,0,0,0
Kingston Predator 16 GB,DDR3-1866,4 x 4GB,10.718 ns,10,,Black / Blue,0,0,0
Kingston Beast 8 GB,DDR3-1866,2 x 4GB,10.718 ns,10,,Black,0,0,0
Mushkin Blackline 16 GB,DDR3-1600,4 x 4GB,11.25 ns,9,,Black,0,0,0
Mushkin Blackline 16 GB,DDR3-2000,4 x 4GB,9 ns,9,,Black / White,0,0,0
Mushkin Blackline 16 GB,DDR3-2000,4 x 4GB,9 ns,9,,Black,0,0,0
Mushkin Redline 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Red / White,0,0,0
Mushkin Redline 16 GB,DDR3-1866,4 x 4GB,9.646 ns,9,,Red,0,0,0
Mushkin Blackline 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Yellow,0,0,0
Mushkin Redline 16 GB,DDR3-2400,4 x 4GB,8.333 ns,10,,Red / White,0,0,0
Mushkin Blackline 16 GB,DDR3-2400,4 x 4GB,9.167 ns,11,,Black / White,0,0,0
Mushkin Blackline 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black / White,0,0,0
Mushkin Blackline 32 GB,DDR3-1600,4 x 8GB,11.25 ns,9,,Black,0,0,0
Mushkin Redline 32 GB,DDR3-1866,4 x 8GB,9.646 ns,9,,Red,0,0,0
Mushkin Redline 32 GB,DDR3-1866,4 x 8GB,9.646 ns,9,,Red,0,0,0
Mushkin Blackline 32 GB,DDR3-2400,4 x 8GB,9.167 ns,11,,Black / White,0,0,0
Mushkin Blackline 32 GB,DDR3-2400,4 x 8GB,9.167 ns,11,,Yellow,0,0,0
Mushkin Blackline 16 GB,DDR3-2133,4 x 4GB,9.376 ns,10,,Black,0,0,0
Mushkin Blackline 16 GB,DDR3-2133,4 x 4GB,9.376 ns,10,,Black,0,0,0
Mushkin Stealth 16 GB,DDR3-2133,4 x 4GB,9.376 ns,10,,Black,0,0,0
Mushkin Blackline 16 GB,DDR3-2133,4 x 4GB,9.376 ns,10,,Yellow,0,0,0
Mushkin Redline 16 GB,DDR3-1866,4 x 4GB,8.574 ns,8,,Red / White,0,0,0
Mushkin Redline 16 GB,DDR3-2133,4 x 4GB,8.439 ns,9,,Red / White,0,0,0
Mushkin Redline 32 GB,DDR3-2133,4 x 8GB,8.439 ns,9,,Red / White,0,0,0
Mushkin Blackline 16 GB,DDR3-2133,4 x 4GB,10.314 ns,11,,Black / White,0,0,0
Mushkin Blackline 8 GB,DDR3-1600,2 x 4GB,12.5 ns,10,,Black,0,0,0
